theta,c_breathing,psi_planet,ratio
1.1938052083641215,0.04739065859733807,1.399652405453158,1.2710047582040929
1.2095131716320704,0.04848938676637345,1.4099525411825529,-0.6826489212464253
1.2252211349000195,0.049594656032556445,1.37820635709347,-1.484803222016474
1.2409290981679684,0.05070619368723407,1.3633060722394184,0.4921520047450869
1.2566370614359172,0.051823725475122366,1.3936677683190364,1.3081136456743252
1.2723450247038663,0.05294697566197466,1.4044016744325285,-0.6713902867664672
1.2880529879718152,0.05407566710261486,1.372575420393066,-1.4820336366821607
1.3037609512397643,0.05520952130931902,1.3578422145787925,0.5168138733454981
1.3194689145077132,0.0563482585205278,1.38881160707082,1.3398098061155679
1.3351768777756623,0.05749159776987367,1.3999335810197948,-0.6576980534175618
1.3508848410436112,0.05863925695550498,1.368149413341851,-1.4736787913658773
