x,y
0.0006557217800309714,-0.09709322149222711
0.002342729151025374,-0.09705955348266895
0.004014252103865962,-0.09698196053692991
0.005669834043431993,-0.0968612304202844
0.007309079857712415,-0.09669815480590299
0.008931636422242876,-0.09649352896654911
0.010537192252175451,-0.09624815048944635
0.012125477634030562,-0.09596281838507971
0.013696265262294366,-0.09563833251943164
0.01524936937688769,-0.09527549233066332
0.01678464462237806,-0.09487509608808152
0.01830198432817179,-0.09443794076868503
0.01980131984554755,-0.09396482098563681
0.021282619846533395,-0.09345652838222294
0.022745889740674843,-0.09291385143792551
0.024191170417207107,-0.09233757460640166
0.02561853720142993,-0.09172847789471139
0.02702809891761798,-0.09108733686616169
0.02841999598721507,-0.09041492213777956
0.029794399447716235,-0.089711999125945
0.031151510859798337,-0.08897932791061798
0.03249156062904761,-0.08821766278893137
0.033814806567921483,-0.0874277522506593
0.03512153235226133,-0.0866103394540766
0.0364120470587881,-0.08576616151802413
0.037686684062945675,-0.08489594946271449
0.03894579930162905,-0.08400042884347822
0.04018976978710365,-0.08308031957686743
0.04141899307279918,-0.08213633575537042
0.04263388789414202,-0.08116918515516504
0.04383488680615723,-0.08017957215289723
0.045022439830966154,-0.07916819559482964
0.046197030480190984,-0.07813573909771054
0.04735911218073659,-0.07708290715435646
0.048509165103691534,-0.07601039353406759
0.04964788862274468,-0.07491875207390092
0.05077540990393533,-0.07380891417951642
0.05189231084782876,-0.07268152946100034
0.05300314659156418,-0.07153430198647893
0.05411075998849229,-0.07036580657425602
0.05521304377024874,-0.06917827884110275
0.05629926802777477,-0.06798137678863407
0.05737047257352934,-0.06677602600497352
0.05843938023170515,-0.06555272580939836
0.05951279680100332,-0.06430586757777984
0.06058770781360481,-0.06303834841761877
0.06165364546773979,-0.06176092542246854
0.0627019350774691,-0.060484122356312384
0.0637371868241146,-0.059205661657603256
0.06477433643055859,-0.05791116263219176
0.06582154351175334,-0.05659168688526096
0.06687524538813625,-0.055250963839527795
0.06792281823224773,-0.053904737180819604
0.06895318138587454,-0.05256930712014501
0.06997179279847382,-0.051240939224187446
0.07099680775797453,-0.04989694473155733
0.07203754278279184,-0.048523657630634896
0.07308913215206068,-0.04712690277630401
0.07413631359615773,-0.04573042402971556
0.07516662834768872,-0.044357579698086805
0.07618667087872066,-0.04300206807801154
0.0772169662822764,-0.04163019301089913
0.07826724682216676,-0.04022246968616028
0.07933138862258729,-0.038787806790167176
0.08039244577492277,-0.03736030508423965
0.08143790266945036,-0.035971336210027634
0.08247518010943934,-0.03461115201523301
0.0835253560442738,-0.03323297780950751
0.0845975887932118,-0.03181069423490629
0.08568497448879869,-0.030357069532813252
0.08677056403711712,-0.0289183498460908
0.08784316849712834,-0.027534552722643053
0.08891040988619306,-0.02619179855241132
0.0899917119297835,-0.02482874815456747
0.09109462316344799,-0.023412123200411986
0.09221215057219886,-0.021959155758798667
0.09332927995229094,-0.02052948068317082
0.09443743190778883,-0.01917197684390291
0.09554367177577966,-0.017868128560367465
0.09666356159970683,-0.016541219496444163
0.09780211947554768,-0.015150599543206255
0.09895303032540637,-0.01371835536159188
0.10010507598566686,-0.012318140888979926
0.10125329230244828,-0.011007509196677635
0.10240342794873486,-0.009763021053963122
0.10356530708947581,-0.00849245723031105
0.10474073614660352,-0.007147798545502536
0.10592479344315475,-0.005756086235244512
0.10711156350447773,-0.004405052963601823
0.10830031210337909,-0.0031606528127645223
0.10949483069601551,-0.0019944567213131537
0.11069789320607629,-0.0007989622098015028
0.11190768512181169,0.0004811462295177954
0.11312122275195904,0.0018139452426068348
0.11433889552930031,0.003097833562679779
0.11556447870261038,0.0042586625748981255
0.11679936114779768,0.005329800477687836
0.11803853318111632,0.006433766686453762
0.11927638053621453,0.007633215053231522
0.12051219473872485,0.008891524247109713
0.12175319001300317,0.010093410590793814
0.12300771419369665,0.011156346348795254
0.12427450902228304,0.01211859423833881
0.12554049463020284,0.01311782945507995
0.12679624481005208,0.01422409363505859
0.128043508828459,0.01539599282970324
0.12929650102989243,0.0165044838225627
0.13056803295021518,0.01745882009725569
0.1318540950840204,0.018302248627182688
0.13313360646441924,0.01918751326791031
0.13439346247160167,0.02019200099722382
0.1356379302827408,0.021269555187976276
0.1368881061463093,0.022277501518239838
0.13816100530963205,0.023117121050806974
0.13944988564355637,0.023836669670382955
0.14072602770247766,0.0246036920028802
0.14197289419957665,0.02550277357066283
0.14319722463457432,0.026483052406714218
0.144426645056135,0.02738853587780396
0.14568200162681827,0.028112939701301166
