x,y
0.0006557217855947308,-0.09709322149218953
0.002333393636694056,-0.0970597783650178
0.004035068574572809,-0.09698109666908554
0.005800117698524846,-0.09685351625674077
0.007605853628457048,-0.0966752645810462
0.00929652638144262,-0.09645905794085143
0.010867455603508245,-0.09621141981025014
0.012485122758206542,-0.09591669004909249
0.01426424785194496,-0.09555526967389497
0.016174057271120198,-0.09512288145674296
0.01804322313505323,-0.09464380725499637
0.019666625842392066,-0.09416321529638665
0.021097556034015582,-0.09368229811378466
0.02262322259844443,-0.09314108869908347
0.02441330082151724,-0.09248972933316399
0.026397465652873205,-0.09173120634469235
0.028298820565814665,-0.09093734029432261
0.02984401976257212,-0.09020396639217902
0.03112771312107257,-0.08951882367941542
0.032554551242556115,-0.08874767725985518
0.03433494668662471,-0.0878000504572751
0.03635206703383763,-0.08669823967313324
0.0382352136983998,-0.08558692330178898
0.03967899371758571,-0.08461944453068167
0.040818672817226856,-0.08375862691082864
0.04213433028368622,-0.08277866030796402
0.04384424929837475,-0.08155077640705197
0.04579060525957173,-0.08012975456406249
0.047555670724738375,-0.07874242071719532
0.04886380651753533,-0.07757843404155956
0.04987430499335562,-0.07656901980148374
0.05106074614222773,-0.07541500835691227
0.05262361790511512,-0.07396022030868779
0.054398222687181794,-0.0722875746611443
0.055984433657842496,-0.07068565775510376
0.057149520124188675,-0.06936616326842683
0.05805015478942142,-0.06823545700144529
0.059109485354018894,-0.06694389734024285
0.060498589959470675,-0.06531776574727155
0.062065417392197106,-0.06346026351434565
0.06346008933318625,-0.06170033652758133
0.06449430528295491,-0.060262424085083637
0.06530818123084366,-0.05903600796671691
0.0662569509226354,-0.057639721350328
0.0674780539910591,-0.055890337425964616
0.06884010393646174,-0.05390495152901069
0.07005581337113699,-0.052036207792362205
0.07098118269086147,-0.05051270556482859
0.07173411358421512,-0.049213375263779696
0.07259597663928069,-0.04774140334364257
0.07367019845000326,-0.045910744658807165
0.07484944117522058,-0.04384664875081607
0.07591214558642705,-0.04191152681076298
0.07675594414454426,-0.04033110849958189
0.07747457271903331,-0.038979176774434854
0.07827655754040429,-0.037457073363927625
0.07923329345845766,-0.035581429535132075
0.08026209267720587,-0.03348078080189017
0.08120475181642967,-0.03151591594730337
0.0819961749132868,-0.029903916021507295
0.08270620973141614,-0.028517881240222833
0.08347592946103477,-0.02696853819878406
0.08434822488623867,-0.02507959232755918
0.08526394868167239,-0.022978734333910688
0.08612241128623886,-0.02101589893164882
0.08689015175228314,-0.01939511661215069
0.08761483541517734,-0.017992437107779848
0.0883784262972672,-0.016436839161725496
0.08919978941412834,-0.014562618782595793
0.0900410034305812,-0.012493367239467632
0.09085080793308398,-0.010560891962624632
0.09162109568754127,-0.008952578972860207
0.09238000348279754,-0.007550248609103357
0.09316048271947204,-0.006008278493131717
0.09396239356859214,-0.004174503192340228
0.09476599795420859,-0.0021658408371777287
0.09556008557811442,-0.000290030752209864
0.09635528592347445,0.0012853466640894672
0.09716342856730721,0.002670465070642832
0.0979795290708705,0.004179469657780047
0.09878973781896308,0.005948356250968664
0.09958902612553432,0.0078690126302704
0.10039616668218339,0.009662947199490637
0.10123380281560507,0.011185330942406969
0.10210100925225658,0.012536448676657673
0.10296638747358916,0.013993488235061108
0.1038077159518591,0.01567389362722748
0.10463094040123183,0.017480294776588932
0.10547450660125321,0.019168202451145505
0.10636653739105459,0.020618124340723663
0.10729708903041743,0.021918724697412635
0.10821978320994577,0.02330537326173733
0.10910902912718876,0.024875314147544177
0.10997781088896741,0.026543973822923273
0.11087422621346284,0.02810490286779493
0.11182626903423405,0.02946473313329068
0.11281875113397714,0.030698972787951154
0.11380063224209831,0.03199851200640292
0.11474713831243381,0.033439724505084076
0.11567451938083609,0.03495216517175805
0.11663176856599881,0.03636958587699471
0.1176425545393922,0.03762434287078733
0.1186898604878204,0.038777969730566596
0.11972629783615177,0.039976328596528554
0.12073112112096465,0.041274797765034975
0.12172071126064192,0.042617428342397345
0.122738097311783,0.04387872642984858
0.12379959771673313,0.045016455134226904
0.12488909995536608,0.04607805776696409
0.12596915457005473,0.047164498646065776
0.12702555414609068,0.048309711790242314
0.1280725083379587,0.049471958898991635
0.12914192989368423,0.050566813440765315
0.13024017027908769,0.05157870412796425
0.13135408692585243,0.05254104371680781
0.1324612741599783,0.05350857296738687
0.13355606709674017,0.05449285355761542
0.1346485940050184,0.055466686761453776
0.13575549619573363,0.056388234165920856
0.136871196098382,0.05727005024656023
0.13798720417730215,0.05813112317260483
0.13910012935459037,0.058977874014642495
0.1402145301252109,0.059797930021281295
0.14133504019464907,0.06057902131003771
0.14245976002733407,0.06132425516794419
0.14356931776619153,0.06207706214640414
0.1446611895534039,0.06284133976395365
0.1457544628551966,0.06357140825068378
0.14686542715389397,0.06422870527228158
0.14799199195670548,0.06481689415791554
0.14911083271051961,0.06538784453600759
0.1501871237565999,0.06601928894964476
0.15122544793348985,0.06669881195572122
0.15227044423967012,0.06732349616885766
0.15335154985804167,0.06782570160684545
0.15445888659160867,0.0682264693131952
0.15554508992123867,0.06863145437417212
0.15655825869277548,0.06915691939751228
0.15751108070926398,0.06977244781306435
0.15847665535969507,0.07031139019055271
0.15714095586362542,0.06993664960567714
0.16055933182779092,0.07089951987911652
0.160301414629342,0.07069772521930281
0.162501872742736,0.07159863135898328
0.163335175485905,0.07218077684841998
0.16418814316507074,0.07266323830023565
0.16512076388591154,0.07290961027058268
0.166104642422665,0.07298193018168175
0.16703667452540719,0.07311272033650817
0.16782583936392811,0.07350991520910906
