rpm,p_int_bar,fuel_mass_mg,status,doe_status,q_total_j,phi_est,objective,abs_work_j,abs_work_net_j,w_comp_est_j,p_max_bar,thermal_efficiency,iter_count,solver_status
1437.142857142857,3.434285714285714,428.7142857142858,Optimal,Completed,18863.428571428572,1.0058475010086199,52524.67675031473,6521.343801565861,5216.680192850179,1304.6636087156824,388.61377464620597,0.2765499481229836,574,Solve_Succeeded
1437.142857142857,3.434285714285714,464.3571428571429,Optimal,Completed,20431.714285714286,1.0894726098062375,57101.39356691044,6872.325903234945,5567.662294519263,1304.6636087156824,402.3217140841651,0.27250098629326147,425,Solve_Succeeded
1437.142857142857,3.434285714285714,500.0,Optimal,Completed,22000.0,1.1730977186038554,61675.609263456085,7216.152984734174,5911.489376018492,1304.6636087156824,415.4950286466876,0.2687040625462951,513,Solve_Succeeded
1437.142857142857,4.005,357.42857142857144,Optimal,Completed,15726.857142857143,0.7190967966205728,1425276.7311940296,-3928.9759028107906,-5450.450290096321,1521.4743872855304,250.41401005216107,-0.34656958097771096,630,Solve_Succeeded
1437.142857142857,4.005,393.0714285714286,Optimal,Completed,17295.14285714286,0.7908052901284999,39878.57916252992,6557.6515019948065,5036.177114709276,1521.4743872855304,373.2086086348313,0.29119025823075784,389,Solve_Succeeded
1437.142857142857,4.005,428.7142857142858,Optimal,Completed,18863.428571428572,0.8625137836364265,43747.05393401288,6904.550756797078,5383.0763695115475,1521.4743872855304,389.5199695064412,0.28537104742798486,456,Solve_Succeeded
1437.142857142857,4.005,464.3571428571429,Optimal,Completed,20431.714285714286,0.9342222771443534,47620.81148759066,7250.21140757867,5728.73702029314,1521.4743872855304,404.64822922188205,0.280384550223406,376,Solve_Succeeded
1437.142857142857,4.005,500.0,Optimal,Completed,22000.0,1.0059307706522802,51499.476118296,7606.792080770615,6085.317693485084,1521.4743872855304,419.89415371743627,0.27660534970386746,526,Solve_Succeeded
1437.142857142857,4.575714285714286,393.0714285714286,Maximum_Iterations_Exceeded,Completed,17295.14285714286,0.6921706621527471,40452.67414911532,6679.100281708956,4940.815115853577,1738.2851658553786,353.90927624725543,0.2856764559081413,3000,Maximum_Iterations_Exceeded
1437.142857142857,4.575714285714286,428.7142857142858,Optimal,Completed,18863.428571428572,0.7549351833982897,37078.53505251484,7292.312881387275,5554.027715531896,1738.2851658553786,390.05900728264453,0.2944336282506079,437,Solve_Succeeded
1437.142857142857,4.575714285714286,464.3571428571429,Optimal,Completed,20431.714285714286,0.8176997046438322,40429.06781775811,7643.555582415859,5905.270416560481,1738.2851658553786,405.49981681536696,0.28902471588932727,494,Solve_Succeeded
1437.142857142857,4.575714285714286,500.0,Optimal,Completed,22000.0,0.8804642258893749,43785.873716324786,7995.592488942764,6257.307323087385,1738.2851658553786,420.4673323086278,0.2844230601403357,405,Solve_Succeeded
1437.142857142857,5.146428571428571,428.7142857142858,Maximum_Iterations_Exceeded,Completed,18863.428571428572,0.6712164864468348,38571.72064005119,7403.352965354099,5448.257020928872,1955.0959444252267,398.05077584829115,0.28882644532505913,3000,Maximum_Iterations_Exceeded
1437.142857142857,5.146428571428571,464.3571428571429,Maximum_Iterations_Exceeded,Completed,20431.714285714286,0.727020722824204,41465.91230217001,7806.41405806308,5851.3181136378535,1955.0959444252267,398.0485897349228,0.2863841003164896,3000,Maximum_Iterations_Exceeded
1437.142857142857,5.146428571428571,500.0,Optimal,Completed,22000.0,0.7828249592015734,37712.49875263095,8384.13889540432,6429.042950979093,1955.0959444252267,420.5930534487849,0.2922292250445042,478,Solve_Succeeded
1437.142857142857,5.717142857142857,500.0,Maximum_Iterations_Exceeded,Completed,22000.0,0.7046793891863238,39494.289206202455,8597.924139456023,6426.017416460949,2171.9067229950747,442.20815467263753,0.29209170074822494,3000,Maximum_Iterations_Exceeded
2150.714285714286,0.01,1.0,Optimal,Completed,44.0,0.8057505472924764,28859.83493765888,-54.461061427710526,-58.259998724303614,3.7989372965930848,0.8706069067276145,-1.3240908800978095,495,Solve_Succeeded
2150.714285714286,0.5807142857142857,72.28571428571429,Optimal,Completed,3180.571428571429,1.002976081008593,57807.27391914691,922.5493329048638,701.9396170384225,220.6097158664413,68.60490214182558,0.2206960707540854,578,Solve_Succeeded
2150.714285714286,1.1514285714285715,107.92857142857144,Optimal,Completed,4748.857142857143,0.755266176773531,42564.77746671353,1684.4531593957292,1247.0326649594397,437.4204944362895,120.9945718534151,0.2625963737054352,285,Solve_Succeeded
2150.714285714286,1.1514285714285715,143.57142857142858,Optimal,Completed,6317.142857142858,1.0046889578522815,56806.96035324913,2036.933705379078,1599.5132109427884,437.4204944362895,150.61004405434835,0.25320200082766886,435,Solve_Succeeded
2150.714285714286,1.1514285714285715,179.21428571428572,Optimal,Completed,7885.428571428572,1.2541117389310321,71064.14502389035,2389.781602345943,1952.3611079096536,437.4204944362895,175.68308909084783,0.24759099524199382,640,Solve_Succeeded
2150.714285714286,1.7221428571428572,143.57142857142858,Optimal,Completed,6317.142857142858,0.6717372874566063,36917.86614595926,2455.9744720636554,1801.7431990575178,654.2312730061377,170.4969582595327,0.28521488904121717,485,Solve_Succeeded
2150.714285714286,1.7221428571428572,179.21428571428572,Optimal,Completed,7885.428571428572,0.8385019175266792,46316.975151374725,2814.970130996356,2160.7388579902185,654.2312730061377,208.4771897085618,0.27401666737801245,654,Solve_Succeeded
2150.714285714286,1.7221428571428572,214.8571428571429,Optimal,Completed,9453.714285714286,1.0052665475967522,55722.046789730026,3175.011091784354,2520.7798187782164,654.2312730061377,235.05028708382946,0.26664438363526827,500,Solve_Succeeded
2150.714285714286,1.7221428571428572,250.50000000000003,Optimal,Completed,11022.0,1.1720311776668249,65138.456305286454,3534.8899813921594,2880.6587083860218,654.2312730061377,257.4940690542593,0.26135535369134655,431,Solve_Succeeded
2150.714285714286,1.7221428571428572,286.14285714285717,Maximum_Iterations_Exceeded,Completed,12590.285714285714,1.3387958077368978,121345.08719713453,2961.7587230245817,2307.527450018444,654.2312730061377,132.34948209635326,0.18327840228440417,3000,Maximum_Iterations_Exceeded
2150.714285714286,2.2928571428571427,214.8571428571429,Optimal,Completed,9453.714285714286,0.7550459957183084,40666.714072356306,3593.5094779115625,2722.4674263355764,871.0420515759859,259.010668096974,0.2879786022780016,422,Solve_Succeeded
2150.714285714286,2.2928571428571427,250.50000000000003,Optimal,Completed,11022.0,0.8803012988643975,47641.92660941089,3952.384634636913,3081.3425830609267,871.0420515759859,279.67939174323226,0.2795629271512363,464,Solve_Succeeded
2150.714285714286,2.2928571428571427,286.14285714285717,Optimal,Completed,12590.285714285714,1.0055566020104865,54624.57812349144,4309.493648186388,3438.451596610402,871.0420515759859,296.99222209551885,0.27310353987510566,601,Solve_Succeeded
2150.714285714286,2.2928571428571427,321.78571428571433,Optimal,Completed,14158.571428571431,1.1308119051565757,61617.61060645245,4662.3346743435795,3791.2926227675935,871.0420515759859,312.7709463754161,0.267773669250057,548,Solve_Succeeded
2150.714285714286,2.2928571428571427,357.42857142857144,Optimal,Completed,15726.857142857143,1.2560672083026645,68619.57653688474,5016.793837405591,4145.751785829605,871.0420515759859,327.74915485810885,0.2636096804448008,463,Solve_Succeeded
2150.714285714286,2.2928571428571427,393.0714285714286,Optimal,Completed,17295.14285714286,1.3813225114487537,75632.03534794447,5367.72691943343,4496.684867857444,871.0420515759859,340.98831372740403,0.25999697747511363,508,Solve_Succeeded
2150.714285714286,2.8635714285714284,250.50000000000003,Optimal,Completed,11022.0,0.7048558666387418,36968.49570599706,4365.553715690254,3277.7008855444196,1087.852830145834,293.25080858421,0.2973780516734186,591,Solve_Succeeded
2150.714285714286,2.8635714285714284,286.14285714285717,Optimal,Completed,12590.285714285714,0.8051475910335898,42486.17631739679,4723.595570180528,3635.7427400346937,1087.852830145834,314.4908224530538,0.28877364839380537,510,Solve_Succeeded
2150.714285714286,2.8635714285714284,321.78571428571433,Optimal,Completed,14158.571428571431,0.905439315428438,48012.613214408004,5083.971528947069,3996.1186988012346,1087.852830145834,330.5007925413786,0.28224024711541357,467,Solve_Succeeded
2150.714285714286,2.8635714285714284,357.42857142857144,Optimal,Completed,15726.857142857143,1.0057310398232857,53543.91035144999,5436.17472901835,4348.321898872517,1087.852830145834,346.29050189952807,0.2764902014034919,496,Solve_Succeeded
2150.714285714286,2.8635714285714284,393.0714285714286,Optimal,Completed,17295.14285714286,1.106022764218134,59085.37819053448,5792.867078153233,4705.014248007399,1087.852830145834,360.49317783074036,0.27204252008038415,776,Solve_Succeeded
2150.714285714286,2.8635714285714284,428.7142857142858,Optimal,Completed,18863.428571428572,1.206314488612982,64630.262200314646,6142.726903470926,5054.8740733250925,1087.852830145834,374.66276911050136,0.267972179828509,631,Solve_Succeeded
2150.714285714286,2.8635714285714284,464.3571428571429,Optimal,Completed,20431.714285714286,1.30660621300783,70185.24641444697,6490.550103236179,5402.697273090345,1087.852830145834,387.51463771221796,0.26442701760311293,798,Solve_Succeeded
2150.714285714286,2.8635714285714284,500.0,Optimal,Completed,22000.0,1.406897937402678,75743.95922079806,6840.516237964927,5752.663407819093,1087.852830145834,399.7920522065558,0.2614847003554133,435,Solve_Succeeded
2150.714285714286,3.434285714285714,286.14285714285717,Optimal,Completed,12590.285714285714,0.6713470658181491,34256.14731993451,5126.256088374881,3821.592479659199,1304.6636087156824,316.9598403551162,0.3035350083694276,355,Solve_Succeeded
2150.714285714286,3.434285714285714,321.78571428571433,Optimal,Completed,14158.571428571431,0.7549721746157669,38806.248956862044,5480.22573761644,4175.562128900758,1304.6636087156824,336.69882164487166,0.2949140843739814,507,Solve_Succeeded
2150.714285714286,3.434285714285714,357.42857142857144,Optimal,Completed,15726.857142857143,0.8385972834133845,43362.267124292324,5841.442774654589,4536.779165938907,1304.6636087156824,354.8732387804902,0.2884733500615176,422,Solve_Succeeded
2150.714285714286,3.434285714285714,393.0714285714286,Optimal,Completed,17295.14285714286,0.9222223922110023,47922.54239933568,6194.578913257903,4889.915304542221,1304.6636087156824,372.0004757439145,0.28273344400406014,308,Solve_Succeeded
2150.714285714286,3.434285714285714,428.7142857142858,Optimal,Completed,18863.428571428572,1.0058475010086199,52490.05752275919,6554.664220463592,5250.00061174791,1304.6636087156824,388.35194956787177,0.2783163512331902,642,Solve_Succeeded
2150.714285714286,3.434285714285714,464.3571428571429,Optimal,Completed,20431.714285714286,1.0894726098062375,57060.5216448413,6906.84368247655,5602.180073760868,1304.6636087156824,403.0132732673166,0.2741904078835849,366,Solve_Succeeded
2150.714285714286,3.434285714285714,500.0,Optimal,Completed,22000.0,1.1730977186038554,61639.33403588999,7258.114535057513,5953.450926341831,1304.6636087156824,416.15792061995535,0.2706114057428105,529,Solve_Succeeded
2150.714285714286,4.005,357.42857142857144,Optimal,Completed,15726.857142857143,0.7190967966205728,35982.6272491401,6238.0462094898085,4716.571822204278,1521.4743872855304,356.60898008514164,0.2999055551506971,379,Solve_Succeeded
2150.714285714286,4.005,393.0714285714286,Optimal,Completed,17295.14285714286,0.7908052901284999,39845.92203561082,6590.146918394461,5068.67253110893,1521.4743872855304,374.0876112398514,0.2930691335119894,378,Solve_Succeeded
2150.714285714286,4.005,428.7142857142858,Optimal,Completed,18863.428571428572,0.8625137836364265,43714.191006705296,6938.825122006602,5417.350734721072,1521.4743872855304,389.7042522016511,0.28718802174311214,649,Solve_Succeeded
2150.714285714286,4.005,464.3571428571429,Optimal,Completed,20431.714285714286,0.9342222771443534,47587.904430306764,7293.460979237623,5771.986591952093,1521.4743872855304,405.3279471023391,0.2825013364633738,645,Solve_Succeeded
2150.714285714286,4.005,500.0,Optimal,Completed,22000.0,1.0059307706522802,51464.84331637097,7643.281701480465,6121.807314194934,1521.4743872855304,419.5106038750816,0.27826396882704246,408,Solve_Succeeded
2150.714285714286,4.575714285714286,393.0714285714286,Optimal,Completed,17295.14285714286,0.6921706621527471,2911455.310395443,1556.5407011732116,-181.74446468216706,1738.2851658553786,112.76924222810527,-0.01050841072452356,579,Solve_Succeeded
2150.714285714286,4.575714285714286,428.7142857142858,Optimal,Completed,18863.428571428572,0.7549351833982897,37045.9020180616,7333.550107516969,5595.26494166159,1738.2851658553786,390.7646044669594,0.2966197221504281,468,Solve_Succeeded
2150.714285714286,4.575714285714286,464.3571428571429,Optimal,Completed,20431.714285714286,0.8176997046438322,3144235.003093642,1873.407379171224,135.12221331584533,1738.2851658553786,107.6571603505628,0.006613356638915113,675,Solve_Succeeded
2150.714285714286,4.575714285714286,500.0,Optimal,Completed,22000.0,0.8804642258893749,43750.89697504121,8030.457517220736,6292.172351365358,1738.2851658553786,420.6996425669429,0.2860078341529708,702,Solve_Succeeded
2150.714285714286,5.146428571428571,428.7142857142858,Maximum_Iterations_Exceeded,Completed,18863.428571428572,0.6712164864468348,38515.127298506595,7479.485955525898,5524.3900111006715,1955.0959444252267,398.04954729462287,0.2928624555277385,3000,Maximum_Iterations_Exceeded
2150.714285714286,5.146428571428571,464.3571428571429,Optimal,Completed,20431.714285714286,0.727020722824204,3517141.4697041526,1697.2030571955988,-257.89288722962783,1955.0959444252267,109.81495357351506,-0.012622185472216826,542,Solve_Succeeded
2150.714285714286,5.146428571428571,500.0,Optimal,Completed,22000.0,0.7828249592015734,3630629.427494445,1866.1251716407253,-88.97077278450138,1955.0959444252267,106.94148359445549,-0.004044126035659154,587,Solve_Succeeded
2150.714285714286,5.717142857142857,500.0,Optimal,Completed,22000.0,0.7046793891863238,4006221.2690633447,1500.8139122569016,-671.0928107381731,2171.9067229950747,109.36731827571755,-0.03050421866991696,543,Solve_Succeeded
2864.285714285714,0.01,1.0,Maximum_Iterations_Exceeded,Completed,44.0,0.8057505472924764,29475.06597713962,-85.41298009189934,-89.21191738849242,3.7989372965930848,1.947893248870125,-2.0275435770111914,3000,Maximum_Iterations_Exceeded
2864.285714285714,0.5807142857142857,72.28571428571429,Optimal,Completed,3180.571428571429,1.002976081008593,57798.93531860273,930.514726176697,709.9050103102556,220.6097158664413,68.42119622927031,0.22320046138033547,400,Solve_Succeeded
2864.285714285714,1.1514285714285715,107.92857142857144,Optimal,Completed,4748.857142857143,0.755266176773531,42555.65825880711,1694.5458515374842,1257.1253571011946,437.4204944362895,122.69507819254852,0.26472166234607913,360,Solve_Succeeded
2864.285714285714,1.1514285714285715,143.57142857142858,Optimal,Completed,6317.142857142858,1.0046889578522815,56793.907322541665,2049.407589610113,1611.9870951738235,437.4204944362895,151.80910956376755,0.25517660936718145,444,Solve_Succeeded
2864.285714285714,1.1514285714285715,179.21428571428572,Optimal,Completed,7885.428571428572,1.2541117389310321,71052.27440807079,2406.480752984409,1969.0602585481192,437.4204944362895,175.14660847623702,0.24970871788537327,421,Solve_Succeeded
2864.285714285714,1.7221428571428572,143.57142857142858,Optimal,Completed,6317.142857142858,0.6717372874566063,36906.45222170377,2469.6010352936246,1815.369762287487,654.2312730061377,171.6702047190962,0.2873719659885212,546,Solve_Succeeded
2864.285714285714,1.7221428571428572,179.21428571428572,Optimal,Completed,7885.428571428572,0.8385019175266792,46302.60919245321,2831.5392591659024,2177.307986159765,654.2312730061377,209.46830882965486,0.27611790106740014,525,Solve_Succeeded
2864.285714285714,1.7221428571428572,214.8571428571429,Optimal,Completed,9453.714285714286,1.0052665475967522,55706.45407294378,3191.4711198108835,2537.239846804746,654.2312730061377,235.77161594611266,0.26838550120335497,499,Solve_Succeeded
2864.285714285714,1.7221428571428572,250.50000000000003,Optimal,Completed,11022.0,1.1720311776668249,65121.80035153531,3552.5584811147864,2898.327208108649,654.2312730061377,257.9778650211149,0.2629583748964479,448,Solve_Succeeded
2864.285714285714,1.7221428571428572,286.14285714285717,Optimal,Completed,12590.285714285714,1.3387958077368978,74551.22723397156,3907.0485312763512,3252.8172582702136,654.2312730061377,273.37216190759284,0.25835928842975875,542,Solve_Succeeded
2864.285714285714,2.2928571428571427,214.8571428571429,Optimal,Completed,9453.714285714286,0.7550459957183084,40651.78622199239,3607.1887981597615,2736.146746583776,871.0420515759859,260.99147732048846,0.2894255806649908,516,Solve_Succeeded
2864.285714285714,2.2928571428571427,250.50000000000003,Optimal,Completed,11022.0,0.8803012988643975,47625.38399430009,3969.6905844011953,3098.6485328252093,871.0420515759859,280.39498835606406,0.2811330550558165,438,Solve_Succeeded
2864.285714285714,2.2928571428571427,286.14285714285717,Optimal,Completed,12590.285714285714,1.0055566020104865,54608.18925245972,4327.094420750591,3456.052369174605,871.0420515759859,297.39856592212124,0.2745015043823156,453,Solve_Succeeded
2864.285714285714,2.2928571428571427,321.78571428571433,Optimal,Completed,14158.571428571431,1.1308119051565757,61604.37707004433,4689.133232754011,3818.091181178025,871.0420515759859,312.7115551325203,0.26966641376496997,472,Solve_Succeeded
2864.285714285714,2.2928571428571427,357.42857142857144,Optimal,Completed,15726.857142857143,1.2560672083026645,68603.65755826901,5039.3275342751,4168.285482699114,871.0420515759859,327.2372450794319,0.2650424967198405,589,Solve_Succeeded
2864.285714285714,2.2928571428571427,393.0714285714286,Optimal,Completed,17295.14285714286,1.3813225114487537,75618.2440688082,5398.192697901305,4527.150646325319,871.0420515759859,341.27419565758436,0.2617584996966715,484,Solve_Succeeded
2864.285714285714,2.8635714285714284,250.50000000000003,Optimal,Completed,11022.0,0.7048558666387418,36953.0279641916,4379.675230420848,3291.8224002750135,1087.852830145834,293.9557171633924,0.29865926331654996,522,Solve_Succeeded
2864.285714285714,2.8635714285714284,286.14285714285717,Optimal,Completed,12590.285714285714,0.8051475910335898,42470.577612587,4739.590880561397,3651.738050415563,1087.852830145834,314.2256227584569,0.2900440969558043,354,Solve_Succeeded
2864.285714285714,2.8635714285714284,321.78571428571433,Optimal,Completed,14158.571428571431,0.905439315428438,47995.633165144325,5100.451324286261,4012.598494140427,1087.852830145834,331.43540344828335,0.28340419189771954,391,Solve_Succeeded
2864.285714285714,2.8635714285714284,357.42857142857144,Optimal,Completed,15726.857142857143,1.0057310398232857,53529.6276300184,5460.034292565257,4372.181462419423,1087.852830145834,346.0564095765228,0.2780073235678363,626,Solve_Succeeded
2864.285714285714,2.8635714285714284,393.0714285714286,Optimal,Completed,17295.14285714286,1.106022764218134,59067.650962043845,5812.30572162133,4724.452891475496,1087.852830145834,360.9593865628847,0.2731664566461968,461,Solve_Succeeded
2864.285714285714,2.8635714285714284,428.7142857142858,Optimal,Completed,18863.428571428572,1.206314488612982,64614.137205467174,6162.952324844568,5075.099494698734,1087.852830145834,374.5288858674506,0.26904438265192765,563,Solve_Succeeded
2864.285714285714,2.8635714285714284,464.3571428571429,Optimal,Completed,20431.714285714286,1.30660621300783,70168.27532586994,6516.936244022082,5429.0834138762475,1087.852830145834,387.1831089728803,0.26571844819072404,462,Solve_Succeeded
2864.285714285714,2.8635714285714284,500.0,Optimal,Completed,22000.0,1.406897937402678,75731.69792225827,6864.747484499264,5776.894654353429,1087.852830145834,399.2473405293287,0.2625861206524286,598,Solve_Succeeded
2864.285714285714,3.434285714285714,286.14285714285717,Optimal,Completed,12590.285714285714,0.6713470658181491,34241.597812085834,5140.387585069811,3835.7239763541293,1304.6636087156824,317.65852208953726,0.30465742107837,435,Solve_Succeeded
2864.285714285714,3.434285714285714,321.78571428571433,Optimal,Completed,14158.571428571431,0.7549721746157669,38791.466955603784,5501.923776000855,4197.260167285172,1304.6636087156824,336.6861325746136,0.29644658632828375,447,Solve_Succeeded
2864.285714285714,3.434285714285714,357.42857142857144,Optimal,Completed,15726.857142857143,0.8385972834133845,43346.125321173335,5857.156315667524,4552.492706951842,1304.6636087156824,354.68190650178553,0.2894725033488018,639,Solve_Succeeded
2864.285714285714,3.434285714285714,393.0714285714286,Optimal,Completed,17295.14285714286,0.9222223922110023,47907.90295065901,6219.325510600393,4914.6619018847105,1304.6636087156824,371.84531881178043,0.28416428487926393,488,Solve_Succeeded
2864.285714285714,3.434285714285714,428.7142857142858,Optimal,Completed,18863.428571428572,1.0058475010086199,52473.22845814295,6572.555628781055,5267.892020065373,1304.6636087156824,387.28116832410956,0.27926482188102153,380,Solve_Succeeded
2864.285714285714,3.434285714285714,464.3571428571429,Optimal,Completed,20431.714285714286,1.0894726098062375,57045.46198888593,6924.003483504237,5619.339874788555,1304.6636087156824,401.4777984031859,0.275030268934289,583,Solve_Succeeded
2864.285714285714,3.434285714285714,500.0,Optimal,Completed,22000.0,1.1730977186038554,61623.07630610846,7282.1217473547895,5977.458138639107,1304.6636087156824,415.6040535864799,0.271702642665414,482,Solve_Succeeded
2864.285714285714,4.005,357.42857142857144,Optimal,Completed,15726.857142857143,0.7190967966205728,35967.11192396324,6255.794970850817,4734.320583565286,1521.4743872855304,356.6232949134568,0.3010341189317364,528,Solve_Succeeded
2864.285714285714,4.005,393.0714285714286,Optimal,Completed,17295.14285714286,0.7908052901284999,39832.65298938262,6612.121964355543,5090.647577070013,1521.4743872855304,373.9612429491888,0.2943397241132117,568,Solve_Succeeded
2864.285714285714,4.005,428.7142857142858,Optimal,Completed,18863.428571428572,0.8625137836364265,43699.68792338948,6964.479276375819,5443.004889090288,1521.4743872855304,389.43949952009706,0.2885480159918816,473,Solve_Succeeded
2864.285714285714,4.005,464.3571428571429,Optimal,Completed,20431.714285714286,0.9342222771443534,47572.26492099796,7313.792905950371,5792.318518664841,1521.4743872855304,404.17491197865127,0.2834964525083825,425,Solve_Succeeded
2864.285714285714,4.005,500.0,Optimal,Completed,22000.0,1.0059307706522802,51451.77785664877,7670.283586283056,6148.8091989975255,1521.4743872855304,419.22661910743847,0.27949132722716025,342,Solve_Succeeded
2864.285714285714,4.575714285714286,393.0714285714286,Maximum_Iterations_Exceeded,Completed,17295.14285714286,0.6921706621527471,40392.064092915556,6756.076078820576,5017.790912965198,1738.2851658553786,354.0869557200119,0.2901271735314323,3000,Maximum_Iterations_Exceeded
2864.285714285714,4.575714285714286,428.7142857142858,Optimal,Completed,18863.428571428572,0.7549351833982897,37031.98400563114,7353.481188206299,5615.1960223509195,1738.2851658553786,390.15259752690196,0.29767632119942167,428,Solve_Succeeded
2864.285714285714,4.575714285714286,464.3571428571429,Optimal,Completed,20431.714285714286,0.8176997046438322,40382.07216313036,7705.820524106018,5967.53535825064,1738.2851658553786,405.4701232224316,0.29207218125711065,391,Solve_Succeeded
2864.285714285714,4.575714285714286,500.0,Optimal,Completed,22000.0,0.8804642258893749,43736.132763573274,8052.310347125149,6314.02518126977,1738.2851658553786,419.7600780272776,0.28700114460317133,401,Solve_Succeeded
2864.285714285714,5.146428571428571,428.7142857142858,Maximum_Iterations_Exceeded,Completed,18863.428571428572,0.6712164864468348,32102.486306981995,7748.334309468211,5793.238365042985,1955.0959444252267,398.3293391129543,0.3071148144202,3000,Maximum_Iterations_Exceeded
2864.285714285714,5.146428571428571,464.3571428571429,Maximum_Iterations_Exceeded,Completed,20431.714285714286,0.727020722824204,41438.89529415211,7828.157546766829,5873.061602341602,1955.0959444252267,398.0524308131967,0.287448303172877,3000,Maximum_Iterations_Exceeded
2864.285714285714,5.146428571428571,500.0,Maximum_Iterations_Exceeded,Completed,22000.0,0.7828249592015734,44357.25574614779,8195.848771791934,6240.752827366708,1955.0959444252267,398.1111130168589,0.28367058306212306,3000,Maximum_Iterations_Exceeded
2864.285714285714,5.717142857142857,500.0,Maximum_Iterations_Exceeded,Completed,22000.0,0.7046793891863238,39472.88657769188,8608.099087305047,6436.192364309973,2171.9067229950747,442.1875467056413,0.292554198377726,3000,Maximum_Iterations_Exceeded
3577.8571428571427,0.01,1.0,Maximum_Iterations_Exceeded,Completed,44.0,0.8057505472924764,29474.890360902904,-85.33028786815446,-89.12922516474754,3.7989372965930848,1.9480348338367033,-2.025664208289717,3000,Maximum_Iterations_Exceeded
3577.8571428571427,0.5807142857142857,72.28571428571429,Optimal,Completed,3180.571428571429,1.002976081008593,57798.53206834568,931.544465822388,710.9347499559467,220.6097158664413,70.12959628574536,0.22352422070120492,310,Solve_Succeeded
3577.8571428571427,1.1514285714285715,107.92857142857144,Optimal,Completed,4748.857142857143,0.755266176773531,42547.955798671086,1702.3354183694485,1264.914923933159,437.4204944362895,123.95852291127913,0.26636196581228905,437,Solve_Succeeded
3577.8571428571427,1.1514285714285715,143.57142857142858,Optimal,Completed,6317.142857142858,1.0046889578522815,56784.80564505698,2058.305865268233,1620.8853708319434,437.4204944362895,152.72527724493466,0.2565852011719494,449,Solve_Succeeded
3577.8571428571427,1.1514285714285715,179.21428571428572,Optimal,Completed,7885.428571428572,1.2541117389310321,71039.019329924,2418.4265561731354,1981.0060617368458,437.4204944362895,177.9329989133873,0.25122363912022033,200,Solve_Succeeded
3577.8571428571427,1.7221428571428572,143.57142857142858,Optimal,Completed,6317.142857142858,0.6717372874566063,36898.731187314705,2477.092600752838,1822.8613277467002,654.2312730061377,173.84984273076952,0.2885578763959046,322,Solve_Succeeded
3577.8571428571427,1.7221428571428572,179.21428571428572,Optimal,Completed,7885.428571428572,0.8385019175266792,46293.083579075515,2841.4247736838042,2187.1935006776666,654.2312730061377,210.2036282646728,0.27737154434478906,423,Solve_Succeeded
3577.8571428571427,1.7221428571428572,214.8571428571429,Optimal,Completed,9453.714285714286,1.0052665475967522,55696.750790884566,3201.6173588426036,2547.386085836466,654.2312730061377,236.43085325130448,0.2694587554529627,547,Solve_Succeeded
3577.8571428571427,1.7221428571428572,250.50000000000003,Optimal,Completed,11022.0,1.1720311776668249,65111.82253934425,3563.9545597115653,2909.7232867054277,654.2312730061377,257.91146430631636,0.26399231416307634,424,Solve_Succeeded
3577.8571428571427,1.7221428571428572,286.14285714285717,Optimal,Completed,12590.285714285714,1.3387958077368978,74540.926041023,3921.6326056748553,3267.4013326687177,654.2312730061377,273.3238150379792,0.25951764771798014,476,Solve_Succeeded
3577.8571428571427,2.2928571428571427,214.8571428571429,Optimal,Completed,9453.714285714286,0.7550459957183084,40643.14600197502,3619.836474103235,2748.7944225272495,871.0420515759859,260.6455478262213,0.29076343323396314,460,Solve_Succeeded
3577.8571428571427,2.2928571428571427,250.50000000000003,Optimal,Completed,11022.0,0.8803012988643975,47615.782208531666,3979.5522197509263,3108.51016817494,871.0420515759859,280.8711458723504,0.28202777791461986,509,Solve_Succeeded
3577.8571428571427,2.2928571428571427,286.14285714285717,Optimal,Completed,12590.285714285714,1.0055566020104865,54599.25170436594,4342.67736195406,3471.635310378074,871.0420515759859,297.038327055255,0.27573919998010393,419,Solve_Succeeded
3577.8571428571427,2.2928571428571427,321.78571428571433,Optimal,Completed,14158.571428571431,1.1308119051565757,61592.004290496945,4697.892549190187,3826.8504976142012,871.0420515759859,312.6922244444948,0.2702850719735587,420,Solve_Succeeded
3577.8571428571427,2.2928571428571427,357.42857142857144,Optimal,Completed,15726.857142857143,1.2560672083026645,68596.69268985196,5050.691730231233,4179.649678655247,871.0420515759859,326.80753512519914,0.26576509474771753,394,Solve_Succeeded
3577.8571428571427,2.2928571428571427,393.0714285714286,Optimal,Completed,17295.14285714286,1.3813225114487537,75609.14251240746,5409.6573820669855,4538.615330490999,871.0420515759859,340.82308966958277,0.2624213843146465,421,Solve_Succeeded
3577.8571428571427,2.8635714285714284,250.50000000000003,Optimal,Completed,11022.0,0.7048558666387418,36944.93239444151,4388.631613845359,3300.7787836995253,1087.852830145834,293.7728645185153,0.2994718548085216,415,Solve_Succeeded
3577.8571428571427,2.8635714285714284,286.14285714285717,Optimal,Completed,12590.285714285714,0.8051475910335898,42462.952709947545,4752.983356455573,3665.130526309739,1087.852830145834,313.96673898060703,0.29110781196578056,375,Solve_Succeeded
3577.8571428571427,2.8635714285714284,321.78571428571433,Optimal,Completed,14158.571428571431,0.905439315428438,47987.49629443451,5113.787905836642,4025.9350756908075,1087.852830145834,330.960828524985,0.2843461359079371,544,Solve_Succeeded
