rpm,p_int_bar,fuel_mass_mg,status,doe_status,q_total_j,phi_est,objective,abs_work_j,abs_work_net_j,w_comp_est_j,p_max_bar,thermal_efficiency,iter_count,solver_status
1000.0,1.0,276.66666666666663,Optimal,Completed,12173.33333333333,2.2292431808425177,476555.1619222746,1204.1883506183378,824.2946209590293,379.89372965930846,473.3066719078987,0.0677131397282883,2354,Solve_Succeeded
1000.0,1.0,288.3333333333333,Optimal,Completed,12686.666666666666,2.323247411359974,500845.5443679051,1163.6667163510551,783.7729866917466,379.89372965930846,491.0072592267159,0.061779268525361,1042,Solve_Succeeded
1000.0,1.0,300.0,Optimal,Completed,13199.999999999998,2.417251641877429,524775.3529618742,1168.7730250706904,788.8792954113819,379.89372965930846,500.7542389067075,0.0597635829857107,890,Solve_Succeeded
1000.0,1.15,20.0,Maximum_Iterations_Exceeded,Completed,879.9999999999999,0.1401305299639089,15863.71374175138,568.1687579003185,131.2909687921138,436.8777891082047,89.01243320500531,0.1491942827183111,3000,Maximum_Iterations_Exceeded
1000.0,1.15,31.666666666666664,Maximum_Iterations_Exceeded,Completed,1393.3333333333333,0.2218733391095225,25603.9991503448,710.9351236467778,274.0573345385731,436.8777891082047,89.00516528240941,0.1966918668937127,3000,Maximum_Iterations_Exceeded
1000.0,1.15,43.33333333333333,Maximum_Iterations_Exceeded,Completed,1906.6666666666663,0.3036161482551361,34692.9165726534,866.0871487219841,429.2093596137794,436.8777891082047,89.01243480678832,0.225109803993241,3000,Maximum_Iterations_Exceeded
1000.0,1.15,55.0,Optimal,Completed,2420.0,0.3853589574007496,44106.3182351072,1023.6160034992092,586.7382143910047,436.8777891082047,108.68839650853634,0.2424538075995887,782,Solve_Succeeded
1000.0,1.15,66.66666666666666,Optimal,Completed,2933.333333333333,0.4671017665463632,53533.175984914575,1173.687439175254,736.8096500670492,436.8777891082047,125.38808798599094,0.2511851079774032,674,Solve_Succeeded
1000.0,1.15,78.33333333333333,Optimal,Completed,3446.6666666666665,0.5488445756919769,62958.99467292426,1320.8459124515016,883.9681233432968,436.8777891082047,141.86177427536583,0.2564704419758115,726,Solve_Succeeded
1000.0,1.15,90.0,Optimal,Completed,3960.0,0.6305873848375904,72391.30893321891,1462.0483916686069,1025.170602560402,436.8777891082047,157.51072226575877,0.2588814652930308,797,Solve_Succeeded
1000.0,1.15,101.66666666666666,Optimal,Completed,4473.333333333333,0.7123301939832039,81831.56480034493,1602.0725566459296,1165.1947675377248,436.8777891082047,168.55465246807157,0.2604757304480756,849,Solve_Succeeded
1000.0,1.15,125.0,Optimal,Completed,5500.0,0.8758158122744312,100738.20407119668,1871.452281056075,1434.5744919478702,436.8777891082047,179.4003791592915,0.2608317258087037,562,Solve_Succeeded
1000.0,1.15,136.66666666666666,Optimal,Completed,6013.333333333333,0.9575586214200448,110202.6632630534,2007.905171643664,1571.027382535459,436.8777891082047,185.10676647969143,0.2612573252553424,537,Solve_Succeeded
1000.0,1.15,148.33333333333331,Optimal,Completed,6526.666666666665,1.039301430565658,122194.05799383952,1672.9189513646402,1236.0411622564354,436.8777891082047,379.9942136574759,0.1893832220004753,701,Solve_Succeeded
1000.0,1.15,160.0,Optimal,Completed,7039.999999999999,1.1210442397112717,140307.07881370967,1201.389702922593,764.5119138143882,436.8777891082047,361.35966194708055,0.1085954423031801,581,Solve_Succeeded
1000.0,1.15,171.66666666666666,Optimal,Completed,7553.333333333332,1.2027870488568853,171835.75771391595,1143.7550235931055,706.8772344849008,436.8777891082047,374.50363741822713,0.0935848059777009,844,Solve_Succeeded
1000.0,1.15,195.0,Optimal,Completed,8580.0,1.3662726671481125,232096.06499922025,1173.7948008682451,736.9170117600404,436.8777891082047,397.5526974186096,0.0858877636083963,752,Solve_Succeeded
1000.0,1.15,230.0,Optimal,Completed,10120.0,1.6115010945849533,316198.8156495699,1216.329968941347,779.4521798331423,436.8777891082047,433.0297208205012,0.0770209663866741,725,Solve_Succeeded
1000.0,1.15,265.0,Optimal,Completed,11660.0,1.8567295220217936,394202.13778837526,1146.1094262095548,709.2316371013501,436.8777891082047,478.4239586854637,0.060826040917783,525,Solve_Succeeded
1000.0,1.15,276.66666666666663,Optimal,Completed,12173.33333333333,1.938472331167407,419116.3823240814,1185.5800834769,748.7022943686952,436.8777891082047,487.4923978189568,0.0615034743457307,578,Solve_Succeeded
1000.0,1.15,288.3333333333333,Optimal,Completed,12686.666666666666,2.020215140313021,443518.62714874215,1177.2785435292092,740.4007544210044,436.8777891082047,499.9911225729849,0.0583605429128484,774,Solve_Succeeded
1000.0,1.15,300.0,Optimal,Completed,13199.999999999998,2.1019579494586345,467506.78501544,1188.1837455208956,751.3059564126909,436.8777891082047,507.6656343596426,0.0569171179100523,665,Solve_Succeeded
1000.0,1.3,20.0,Maximum_Iterations_Exceeded,Completed,879.9999999999999,0.1239616226603809,13920.091102183636,631.5440404097949,137.6821918526939,493.861848557101,100.63620218457228,0.1564570361962431,3000,Maximum_Iterations_Exceeded
1000.0,1.3,31.666666666666664,Maximum_Iterations_Exceeded,Completed,1393.3333333333333,0.1962725692122699,22553.328413441428,780.6378467825117,286.7759982254107,493.861848557101,101.39928206879956,0.2058200944201512,3000,Maximum_Iterations_Exceeded
1000.0,1.3,43.33333333333333,Maximum_Iterations_Exceeded,Completed,1906.6666666666663,0.2685835157641588,30855.555764682667,932.4057233553405,438.5438747982395,493.861848557101,100.64641485758943,0.2300055287403354,3000,Maximum_Iterations_Exceeded
1000.0,1.3,55.0,Maximum_Iterations_Exceeded,Completed,2420.0,0.3408944623160477,38846.99241628096,1095.759990539254,601.898141982153,493.861848557101,117.04356199494126,0.2487182404884929,3000,Maximum_Iterations_Exceeded
1000.0,1.3,66.66666666666666,Optimal,Completed,2933.333333333333,0.4132054088679365,47159.18620262765,1248.9863962396266,755.1245476825256,493.861848557101,130.20582972615742,0.2574288230735883,751,Solve_Succeeded
1000.0,1.3,78.33333333333333,Optimal,Completed,3446.6666666666665,0.4855163554198255,55477.93343552534,1391.8234060538075,897.9615574967067,493.861848557101,148.84842103202726,0.2605304325425648,827,Solve_Succeeded
1000.0,1.3,90.0,Optimal,Completed,3960.0,0.5578273019717144,63800.99537116175,1534.718047054566,1040.856198497465,493.861848557101,167.0064391742222,0.2628424743680467,520,Solve_Succeeded
1000.0,1.3,101.66666666666666,Optimal,Completed,4473.333333333333,0.6301382485236032,72129.84004789707,1675.0705570638547,1181.2087085067535,493.861848557101,179.18451260856622,0.2640555980268451,664,Solve_Succeeded
1000.0,1.3,125.0,Optimal,Completed,5500.0,0.7747601416273812,88808.47546615351,1952.5524815358283,1458.6906329787275,493.861848557101,196.2647345112206,0.265216478723405,758,Solve_Succeeded
1000.0,1.3,136.66666666666666,Optimal,Completed,6013.333333333333,0.8470710881792701,97163.49368284436,2084.9052126570923,1591.043364099991,493.861848557101,196.2295046332646,0.2645859252937901,553,Solve_Succeeded
1000.0,1.3,148.33333333333331,Optimal,Completed,6526.666666666665,0.9193820347311588,105515.12182028884,2224.1372207597,1730.2753722025986,493.861848557101,208.1025286509456,0.2651085861393155,647,Solve_Succeeded
1000.0,1.3,160.0,Optimal,Completed,7039.999999999999,0.9916929812830478,113895.63876736235,2391.8044541346344,1897.9426055775327,493.861848557101,267.18302163590977,0.2695941201104451,635,Solve_Succeeded
1000.0,1.3,171.66666666666666,Optimal,Completed,7553.333333333332,1.0640039278349367,126596.6317847375,1704.3016323528063,1210.4397837957054,493.861848557101,437.8980233728609,0.160252398560773,470,Solve_Succeeded
1000.0,1.3,195.0,Optimal,Completed,8580.0,1.2086258209387146,174891.21883995092,1282.664090916707,788.802242359606,493.861848557101,407.51476667193793,0.0919349932820053,678,Solve_Succeeded
1000.0,1.3,230.0,Optimal,Completed,10120.0,1.4255586605943813,258513.983786022,1147.2324279321842,653.3705793750833,493.861848557101,438.5271915987367,0.0645623102149291,602,Solve_Succeeded
1000.0,1.3,265.0,Optimal,Completed,11660.0,1.6424915002500482,336657.5499482329,1147.467938248827,653.6060896917261,493.861848557101,478.8631785574533,0.0560554107797363,949,Solve_Succeeded
1000.0,1.3,276.66666666666663,Optimal,Completed,12173.33333333333,1.7148024468019367,361608.863743622,1186.89782560512,693.035977048019,493.861848557101,488.0230005028421,0.0569306662416226,542,Solve_Succeeded
1000.0,1.3,288.3333333333333,Optimal,Completed,12686.666666666666,1.787113393353826,386041.2241813951,1153.8266611746114,659.9648126175105,493.861848557101,502.27250542596,0.0520203478153581,887,Solve_Succeeded
1000.0,1.3,300.0,Optimal,Completed,13199.999999999998,1.8594243399057149,410002.26370078186,1120.743287287417,626.881438730316,493.861848557101,516.8387673077991,0.04749101808563,716,Solve_Succeeded
1000.0,1.45,20.0,Maximum_Iterations_Exceeded,Completed,879.9999999999999,0.1111380065231002,12364.621356939248,699.4632125852718,148.61730457927445,550.8459080059973,112.23306776558567,0.1688833006582664,3000,Maximum_Iterations_Exceeded
1000.0,1.45,31.666666666666664,Maximum_Iterations_Exceeded,Completed,1393.3333333333333,0.1759685103282419,19790.40194112588,857.1139833733467,306.2680753673494,550.8459080059973,112.5726640905098,0.2198096234693895,3000,Maximum_Iterations_Exceeded
1000.0,1.45,43.33333333333333,Maximum_Iterations_Exceeded,Completed,1906.6666666666663,0.2407990141333837,27554.040863321705,995.8462518122052,445.0003438062079,550.8459080059973,126.8235560202074,0.2333917887095496,3000,Maximum_Iterations_Exceeded
1000.0,1.45,55.0,Maximum_Iterations_Exceeded,Completed,2420.0,0.3056295179385255,34650.28045818128,1184.4047917126998,633.5588837067024,550.8459080059973,118.79992251373992,0.2618011916143398,3000,Maximum_Iterations_Exceeded
1000.0,1.45,66.66666666666666,Optimal,Completed,2933.333333333333,0.3704600217436673,42091.58174752402,1318.7227224100386,767.8768144040413,550.8459080059973,136.11522970119128,0.2617761867286504,869,Solve_Succeeded
1000.0,1.45,78.33333333333333,Optimal,Completed,3446.6666666666665,0.4352905255488091,49532.722414264295,1462.2932174134398,911.4473094074424,550.8459080059973,155.33238996434994,0.2644431265205346,1121,Solve_Succeeded
1000.0,1.45,90.0,Optimal,Completed,3960.0,0.500121029353951,56976.93829422788,1606.1242655791905,1055.2783575731933,550.8459080059973,174.79276621985056,0.2664844337306044,585,Solve_Succeeded
1000.0,1.45,101.66666666666666,Optimal,Completed,4473.333333333333,0.5649515331590926,64425.25013970873,1748.461595032482,1197.6156870264845,550.8459080059973,189.85364367738185,0.2677233279492886,537,Solve_Succeeded
1000.0,1.45,125.0,Optimal,Completed,5500.0,0.6946125407693763,79351.79607019201,2018.8014453631283,1467.955537357131,550.8459080059973,204.38826547091696,0.2669010067922056,547,Solve_Succeeded
1000.0,1.45,136.66666666666666,Optimal,Completed,6013.333333333333,0.7594430445745181,86805.8782519639,2166.932621143905,1616.0867131379075,550.8459080059973,216.54901202503805,0.2687505620517585,541,Solve_Succeeded
1000.0,1.45,148.33333333333331,Optimal,Completed,6526.666666666665,0.8242735483796597,94316.440291044,2287.6999667629875,1736.85405875699,550.8459080059973,234.268622403474,0.2661165565000496,621,Solve_Succeeded
1000.0,1.45,160.0,Optimal,Completed,7039.999999999999,0.8891040521848017,101770.7641341262,2438.809887016956,1887.9639790109584,550.8459080059973,230.6509840033891,0.2681767015640566,782,Solve_Succeeded
1000.0,1.45,171.66666666666666,Optimal,Completed,7553.333333333332,0.9539345559899434,109237.02357163012,2578.215903571061,2027.369995565064,550.8459080059973,237.73235939648487,0.2684073250968752,860,Solve_Succeeded
1000.0,1.45,195.0,Optimal,Completed,8580.0,1.083595563600227,130711.74913183322,1788.0339251692772,1237.1880171632797,550.8459080059973,454.7056218405147,0.1441944075947878,625,Solve_Succeeded
1000.0,1.45,230.0,Optimal,Completed,10120.0,1.2780870750156523,202534.388968853,1402.4991184605783,851.653210454581,550.8459080059973,449.7101253309296,0.0841554555785159,726,Solve_Succeeded
1000.0,1.45,265.0,Optimal,Completed,11660.0,1.472578586431078,278918.8500094668,1193.9156739053765,643.0697658993789,550.8459080059973,475.77226641268254,0.0551517809519192,656,Solve_Succeeded
1000.0,1.45,276.66666666666663,Optimal,Completed,12173.33333333333,1.5374090902362192,303880.2219627864,1166.1297783522043,615.283870346207,550.8459080059973,490.1072276815243,0.0505435819013861,575,Solve_Succeeded
1000.0,1.45,288.3333333333333,Optimal,Completed,12686.666666666666,1.6022395940413614,328347.4983994994,1082.2944728056889,531.4485647996913,550.8459080059973,506.1139675175978,0.0418903230267754,518,Solve_Succeeded
1000.0,1.45,300.0,Optimal,Completed,13199.999999999998,1.6670700978465032,352353.17794272635,1144.4675457841277,593.6216377781303,550.8459080059973,515.2966488730308,0.0449713361953129,661,Solve_Succeeded
1000.0,1.6,20.0,Maximum_Iterations_Exceeded,Completed,879.9999999999999,0.1007188184115595,11089.232696376,768.0954460664502,160.26547861155666,607.8299674548936,123.84338538785131,0.1821198620585871,3000,Maximum_Iterations_Exceeded
1000.0,1.6,31.666666666666664,Maximum_Iterations_Exceeded,Completed,1393.3333333333333,0.1594714624849693,17804.009026248183,925.726058746214,317.89609129132054,607.8299674548936,123.96600769872148,0.2281550894435315,3000,Maximum_Iterations_Exceeded
1000.0,1.6,43.33333333333333,Maximum_Iterations_Exceeded,Completed,1906.6666666666663,0.218224106558379,24844.810127093413,1078.2351658999655,470.405198445072,607.8299674548936,123.83340128989768,0.2467160131704923,3000,Maximum_Iterations_Exceeded
1000.0,1.6,55.0,Maximum_Iterations_Exceeded,Completed,2420.0,0.2769767506317888,31242.28603196055,1244.875418058771,637.0454506038774,607.8299674548936,127.07859770160532,0.2632419217371394,3000,Maximum_Iterations_Exceeded
1000.0,1.6,66.66666666666666,Maximum_Iterations_Exceeded,Completed,2933.333333333333,0.3357293947051984,38289.500446763945,1372.5392831973736,764.70931574248,607.8299674548936,138.25715941345288,0.2606963576394818,3000,Maximum_Iterations_Exceeded
1000.0,1.6,78.33333333333333,Optimal,Completed,3446.6666666666665,0.3944820387786082,44690.71740509207,1532.6767658508843,924.846798395991,607.8299674548936,161.81150272830817,0.2683307925713707,709,Solve_Succeeded
1000.0,1.6,90.0,Optimal,Completed,3960.0,0.4532346828520179,51421.526464789895,1676.9331262286098,1069.103158773716,607.8299674548936,181.684898905746,0.2699755451448778,721,Solve_Succeeded
1000.0,1.6,101.66666666666666,Optimal,Completed,4473.333333333333,0.5119873269254277,58155.1809390584,1819.363638018512,1211.5336705636182,607.8299674548936,198.044363257156,0.2708346506476047,689,Solve_Succeeded
1000.0,1.6,125.0,Optimal,Completed,5500.0,0.6294926150722473,71695.46890680857,2074.4043452098285,1466.574377754935,607.8299674548936,218.3340989916012,0.2666498868645336,804,Solve_Succeeded
1000.0,1.6,136.66666666666666,Maximum_Iterations_Exceeded,Completed,6013.333333333333,0.688245259145657,85143.51220932079,1898.272205362082,1290.4422379071884,607.8299674548936,142.94278417206746,0.2145968244856743,3000,Maximum_Iterations_Exceeded
1000.0,1.6,148.33333333333331,Optimal,Completed,6526.666666666665,0.7469979032190666,85140.27847150722,2379.9392218292824,1772.109254374389,607.8299674548936,235.52219650456368,0.2715182718653303,559,Solve_Succeeded
1000.0,1.6,160.0,Optimal,Completed,7039.999999999999,0.8057505472924764,91897.38970248892,2519.5299000691207,1911.6999326142272,607.8299674548936,244.7922471787521,0.2715482858827027,771,Solve_Succeeded
1000.0,1.6,171.66666666666666,Optimal,Completed,7553.333333333332,0.8645031913658862,98659.76275278842,2657.783845196904,2049.9538777420107,607.8299674548936,253.06024871593087,0.2713972477151824,875,Solve_Succeeded
1000.0,1.6,195.0,Optimal,Completed,8580.0,0.9820084795127058,112200.7363215114,2930.1899673167,2322.3599998618065,607.8299674548936,267.44046646529966,0.2706713286552222,512,Solve_Succeeded
1000.0,1.6,230.0,Optimal,Completed,10120.0,1.1582664117329349,156181.19912749954,1786.7320702452807,1178.9021027903873,607.8299674548936,470.4309890262164,0.1164923026472714,423,Solve_Succeeded
1000.0,1.6,265.0,Optimal,Completed,11660.0,1.3345243439531642,225159.1282863575,1526.2180876171087,918.3881201622152,607.8299674548936,490.4331060978416,0.0787639897223169,727,Solve_Succeeded
1000.0,1.6,276.66666666666663,Optimal,Completed,12173.33333333333,1.3932769880265736,248323.62963072307,1304.8970930482214,697.0671255933279,607.8299674548936,502.01140816615856,0.0572618120695505,553,Solve_Succeeded
1000.0,1.6,288.3333333333333,Optimal,Completed,12686.666666666666,1.4520296320999837,271488.466573806,1359.6164965160297,751.7865290611361,607.8299674548936,505.25213793721497,0.0592580028161694,617,Solve_Succeeded
1000.0,1.6,300.0,Optimal,Completed,13199.999999999998,1.5107822761733931,294813.5459681593,1065.5936185276505,457.76365107275694,607.8299674548936,521.9487702148648,0.0346790644752088,992,Solve_Succeeded
1000.0,1.75,20.0,Maximum_Iterations_Exceeded,Completed,879.9999999999999,0.0920857768334258,10025.001934901977,834.4752411006331,169.66121419684328,664.8140269037898,139.0349386497752,0.1927968343145946,3000,Maximum_Iterations_Exceeded
1000.0,1.75,31.666666666666664,Maximum_Iterations_Exceeded,Completed,1393.3333333333333,0.1458024799862576,16478.573194380697,986.1706468136374,321.3566199098476,664.8140269037898,135.44300854996874,0.2306387224233356,3000,Maximum_Iterations_Exceeded
1000.0,1.75,43.33333333333333,Maximum_Iterations_Exceeded,Completed,1906.6666666666663,0.1995191831390894,22600.70298659482,1145.096314224935,480.2822873211452,664.8140269037898,139.92569925498796,0.2518963045390622,3000,Maximum_Iterations_Exceeded
1000.0,1.75,55.0,Maximum_Iterations_Exceeded,Completed,2420.0,0.2532358862919211,28726.731565036884,1295.0786306992338,630.264603795444,664.8140269037898,143.35743647529364,0.2604399189237372,3000,Maximum_Iterations_Exceeded
1000.0,1.75,66.66666666666666,Maximum_Iterations_Exceeded,Completed,2933.333333333333,0.3069525894447529,34858.225832683114,1443.6391458779456,778.8251189741558,664.8140269037898,145.10761201460605,0.265508563286644,3000,Maximum_Iterations_Exceeded
1000.0,1.75,78.33333333333333,Maximum_Iterations_Exceeded,Completed,3446.6666666666665,0.3606692925975847,47238.625043706816,1436.0598205034842,771.2457935996944,664.8140269037898,135.2282677411032,0.2237657041391763,3000,Maximum_Iterations_Exceeded
1000.0,1.75,90.0,Optimal,Completed,3960.0,0.4143859957504164,46808.04774866925,1747.2536616070545,1082.4396347032643,664.8140269037898,187.972286344654,0.2733433420967839,743,Solve_Succeeded
1000.0,1.75,101.66666666666666,Maximum_Iterations_Exceeded,Completed,4473.333333333333,0.4681026989032482,59543.257580130026,1682.5696497435456,1017.7556228397558,664.8140269037898,137.80470917501754,0.227516160098306,3000,Maximum_Iterations_Exceeded
1000.0,1.75,125.0,Optimal,Completed,5500.0,0.5755361052089119,65260.37855258545,2170.5589426909546,1505.7449157871647,664.8140269037898,231.0580247854968,0.2737718028703936,858,Solve_Succeeded
1000.0,1.75,136.66666666666666,Optimal,Completed,6013.333333333333,0.6292528083617436,71438.04612546295,2301.282547142342,1636.4685202385522,664.8140269037898,241.20084079093948,0.2721399978223756,689,Solve_Succeeded
1000.0,1.75,148.33333333333331,Optimal,Completed,6526.666666666665,0.6829695115145752,77558.56076102894,2457.152781454324,1792.3387545505334,664.8140269037898,250.6107905311001,0.2746177867033504,497,Solve_Succeeded
1000.0,1.75,160.0,Optimal,Completed,7039.999999999999,0.736686214667407,83872.07788789713,2504.76968276668,1839.95565586289,664.8140269037898,255.6545497604638,0.2613573374805242,880,Solve_Succeeded
1000.0,1.75,171.66666666666666,Optimal,Completed,7553.333333333332,0.7904029178202389,89929.74813033706,2715.920185395058,2051.106158491268,664.8140269037898,271.05836332034744,0.2715498003298237,591,Solve_Succeeded
1000.0,1.75,195.0,Optimal,Completed,8580.0,0.8978363241259024,102321.82114259452,2957.681319286737,2292.867292382947,664.8140269037898,285.82980381964427,0.2672339501611827,926,Solve_Succeeded
1000.0,1.75,230.0,Maximum_Iterations_Exceeded,Completed,10120.0,1.0589864335843977,354454.7990086046,1872.911460103741,1208.0974331999514,664.8140269037898,151.72913576777793,0.1193772167193627,3000,Maximum_Iterations_Exceeded
1000.0,1.75,265.0,Optimal,Completed,11660.0,1.220136543042893,180802.21571160384,1775.3433449393865,1110.5293180355966,664.8140269037898,512.3120497409119,0.0952426516325554,963,Solve_Succeeded
1000.0,1.75,276.66666666666663,Optimal,Completed,12173.33333333333,1.2738532461957246,201886.4113371737,1636.9038156368902,972.0897887331004,664.8140269037898,518.2804385361195,0.0798540352190389,619,Solve_Succeeded
1000.0,1.75,288.3333333333333,Optimal,Completed,12686.666666666666,1.3275699493485564,222977.6687363413,1552.1172400571943,887.3032131534047,664.8140269037898,525.3465777480208,0.0699398223715242,644,Solve_Succeeded
1000.0,1.75,300.0,Optimal,Completed,13199.999999999998,1.381286652501388,244125.2993318392,1465.0255413971397,800.2115144933497,664.8140269037898,533.0433774685091,0.0606220844313143,753,Solve_Succeeded
1000.0,1.9,20.0,Optimal,Completed,879.9999999999999,0.0848158470834185,9108.539783250324,905.5129638287476,183.71487747606147,721.7980863526863,147.06414295360813,0.2087669062227971,681,Solve_Succeeded
1000.0,1.9,31.666666666666664,Optimal,Completed,1393.3333333333333,0.1342917578820794,215480.9816288866,315.1623641588685,-406.63572219381774,721.7980863526863,48.06156336560368,-0.2918438197563285,1077,Solve_Succeeded
1000.0,1.9,43.33333333333333,Maximum_Iterations_Exceeded,Completed,1906.6666666666663,0.1837676686807402,21825.904019659207,1021.2183668907198,299.4202805380336,721.7980863526863,147.05260355622028,0.1570386086737938,3000,Maximum_Iterations_Exceeded
1000.0,1.9,55.0,Optimal,Completed,2420.0,0.233243579479401,266958.2575136698,344.2884907462099,-377.5095956064764,721.7980863526863,40.16325633732052,-0.1559957006638332,1161,Solve_Succeeded
1000.0,1.9,66.66666666666666,Maximum_Iterations_Exceeded,Completed,2933.333333333333,0.2827194902780618,31633.20339552461,1528.833374950193,807.0352885975068,721.7980863526863,157.467127587815,0.2751256665673319,3000,Maximum_Iterations_Exceeded
1000.0,1.9,78.33333333333333,Maximum_Iterations_Exceeded,Completed,3446.6666666666665,0.3321954010767227,37274.317629590856,1671.7542800298943,949.9561936772084,721.7980863526863,169.3690872096102,0.2756159169276233,3000,Maximum_Iterations_Exceeded
1000.0,1.9,90.0,Optimal,Completed,3960.0,0.3816713118753835,42913.1191418557,1816.8147853926168,1095.0166990399302,721.7980863526863,193.41608321864905,0.2765193684444268,969,Solve_Succeeded
1000.0,1.9,101.66666666666666,Optimal,Completed,4473.333333333333,0.4311472226740444,48556.91876236299,1959.9882937455964,1238.19020739291,721.7980863526863,211.24792350209185,0.2767936380162988,899,Solve_Succeeded
1000.0,1.9,125.0,Optimal,Completed,5500.0,0.5300990442713661,59855.20253259202,2244.028511399078,1522.2304250463917,721.7980863526863,238.3948984710764,0.276769168190253,582,Solve_Succeeded
1000.0,1.9,136.66666666666666,Optimal,Completed,6013.333333333333,0.579574955070027,65551.0441503776,2372.27290652645,1650.4748201737634,721.7980863526863,249.1591399702325,0.2744692051286746,745,Solve_Succeeded
1000.0,1.9,148.33333333333331,Optimal,Completed,6526.666666666665,0.6290508658686875,71253.17729863516,2486.2658149044337,1764.467728551747,721.7980863526863,256.0806833037702,0.2703474558557325,663,Solve_Succeeded
1000.0,1.9,160.0,Optimal,Completed,7039.999999999999,0.6785267766673485,76883.28173990878,2645.328805734965,1923.5307193822791,721.7980863526863,269.31501363688426,0.273228795366801,964,Solve_Succeeded
1000.0,1.9,171.66666666666666,Optimal,Completed,7553.333333333332,0.7280026874660094,82606.55423795123,2748.494507871811,2026.696421519125,721.7980863526863,274.118168694326,0.2683181493626379,1011,Solve_Succeeded
1000.0,1.9,195.0,Optimal,Completed,8580.0,0.8269545090633311,94041.08919606962,2953.56499884864,2231.7669124959534,721.7980863526863,285.86085681718936,0.2601126937640971,760,Solve_Succeeded
1000.0,1.9,230.0,Optimal,Completed,10120.0,0.9753822414593136,111001.86197569068,3417.28757474027,2695.489488387584,721.7980863526863,311.5238224287676,0.2663527162438324,790,Solve_Succeeded
